area_sqft,bedrooms,bathrooms,age_years,floor,total_floors,parking,city_tier,property_type,furnishing,price_inr
1308.0,2,1,40,9,22,0,metro,apartment,semi,8046173.0
2622.0,5,4,11,1,6,1,metro,independent_house,semi,25000000.0
3717.0,4,3,18,0,11,0,metro,villa,unfurnished,25000000.0
456.0,2,1,29,10,20,1,tier3,apartment,fully,1084782.0
484.0,5,4,9,12,22,2,tier2,independent_house,fully,3599808.0
4333.0,3,4,25,3,13,1,metro,independent_house,semi,25000000.0
3467.0,1,1,36,6,11,0,metro,villa,semi,25000000.0
2759.0,5,5,33,12,14,1,tier2,independent_house,unfurnished,13788841.0
4114.0,5,5,1,9,10,2,tier1,apartment,semi,25000000.0
2815.0,3,3,16,2,8,3,tier2,apartment,unfurnished,12444995.0
2534.0,4,4,0,8,21,0,tier1,apartment,semi,15773920.0
1267.0,2,1,24,4,13,1,tier3,apartment,unfurnished,2998968.0
3723.0,5,5,13,19,29,0,tier1,independent_house,unfurnished,25000000.0
3536.0,2,2,36,16,20,0,tier2,independent_house,semi,16296676.0
1611.0,2,3,7,6,13,0,metro,independent_house,semi,16435587.0
3422.0,3,2,34,4,10,3,tier3,apartment,unfurnished,6859965.0
3381.0,2,1,14,2,4,3,tier3,apartment,fully,11074248.0
790.0,4,3,37,15,24,2,tier2,apartment,unfurnished,2554210.0
1057.0,4,5,8,19,25,1,tier1,independent_house,fully,10146218.0
2839.0,3,3,11,5,11,3,metro,apartment,unfurnished,23087537.0
2956.0,4,3,14,13,22,1,tier2,villa,unfurnished,20760334.0
3098.0,3,2,40,4,5,2,tier2,independent_house,fully,15328906.0
1930.0,5,5,30,19,30,2,metro,independent_house,semi,21380584.0
3825.0,2,3,33,6,10,2,tier1,apartment,semi,17570733.0
2227.0,4,5,22,2,12,1,tier1,apartment,semi,13716485.0
1244.0,3,3,32,18,29,1,tier2,independent_house,semi,5525605.0
871.0,5,5,25,19,22,1,tier2,villa,fully,5788035.0
3998.0,2,1,27,8,12,2,tier2,apartment,unfurnished,12323870.0
3299.0,1,2,34,19,25,2,tier2,independent_house,fully,15649603.0
2292.0,5,4,40,5,17,1,tier1,villa,fully,21421287.0
1258.0,5,5,23,5,14,2,tier1,villa,fully,13623044.0
795.0,4,5,18,11,18,0,metro,apartment,semi,6341855.0
1026.0,3,4,26,12,24,1,tier2,apartment,semi,3937488.0
833.0,3,2,30,8,15,3,tier1,apartment,semi,4687106.0
2570.0,4,4,40,16,29,2,tier1,apartment,unfurnished,12030623.0
1210.0,4,3,28,16,27,2,metro,villa,fully,16613788.0
924.0,2,1,39,2,5,3,metro,villa,semi,9142210.0
1559.0,1,1,30,20,26,2,tier2,independent_house,semi,7405157.0
3267.0,1,1,39,3,4,2,metro,studio,fully,14165901.0
2435.0,2,1,30,11,15,1,metro,apartment,unfurnished,16605345.0
1030.0,4,5,36,8,9,3,tier2,apartment,fully,3748708.0
3469.0,3,3,7,9,11,2,tier1,independent_house,fully,25000000.0
2407.0,4,4,40,2,3,2,tier1,studio,unfurnished,6761838.0
1165.0,3,3,14,7,17,0,tier1,independent_house,unfurnished,9878225.0
3234.0,2,2,32,0,6,3,tier2,apartment,semi,10046846.0
4469.0,4,3,16,20,27,1,tier1,apartment,unfurnished,23441522.0
2614.0,4,4,18,3,14,1,tier2,apartment,fully,12137586.0
1062.0,5,5,30,10,22,0,tier3,independent_house,unfurnished,3527241.0
1669.0,5,5,22,4,12,0,tier2,villa,unfurnished,9949875.0
2857.0,2,2,29,3,10,0,tier1,villa,unfurnished,22623672.0
4497.0,4,5,3,8,18,0,tier2,villa,fully,25000000.0
4208.0,2,2,34,20,26,0,tier1,apartment,semi,19263440.0
4226.0,5,4,16,10,17,1,tier1,villa,fully,25000000.0
3813.0,4,3,32,20,25,3,tier1,apartment,fully,21983371.0
2756.0,5,5,11,17,20,3,tier1,villa,semi,25000000.0
3056.0,2,2,24,9,12,0,metro,independent_house,unfurnished,25000000.0
3409.0,1,1,24,18,28,1,tier1,independent_house,unfurnished,21979674.0
3333.0,1,1,5,7,19,3,metro,apartment,fully,25000000.0
3018.0,3,2,19,10,16,2,tier1,independent_house,unfurnished,20493600.0
950.0,5,5,26,14,16,3,tier2,independent_house,fully,5589545.0
4007.0,4,5,34,12,21,1,tier3,apartment,fully,11294466.0
439.0,5,4,36,17,30,0,metro,apartment,semi,3197008.0
2146.0,3,3,15,3,11,0,tier2,villa,semi,14711128.0
2180.0,5,5,26,10,11,2,tier1,apartment,fully,14575865.0
4483.0,5,4,7,13,15,0,metro,apartment,fully,25000000.0
767.0,2,1,36,6,14,1,metro,apartment,semi,5796247.0
2350.0,5,4,35,18,30,1,metro,apartment,semi,17544194.0
1866.0,1,2,40,6,7,3,metro,villa,semi,17615920.0
800.0,3,3,19,6,17,3,tier1,villa,unfurnished,7756910.0
1317.0,3,4,14,6,17,1,tier1,apartment,fully,8248986.0
2130.0,2,3,31,14,15,2,tier1,independent_house,semi,14758455.0
4157.0,5,5,29,2,5,1,metro,apartment,fully,25000000.0
1991.0,4,3,8,3,4,3,metro,apartment,unfurnished,16976026.0
4008.0,1,1,22,16,24,1,metro,apartment,fully,25000000.0
3408.0,1,1,26,4,7,2,tier1,independent_house,semi,25000000.0
3757.0,1,1,18,2,15,3,tier1,studio,semi,15723882.0
3900.0,2,1,15,5,7,0,tier1,villa,unfurnished,25000000.0
3327.0,1,2,9,8,18,0,metro,apartment,fully,25000000.0
3407.0,2,1,16,0,12,1,metro,apartment,semi,24847254.0
1031.0,4,4,10,17,20,3,tier3,apartment,semi,3836989.0
3339.0,5,5,12,2,6,2,metro,independent_house,unfurnished,25000000.0
598.0,4,4,7,8,20,0,metro,apartment,unfurnished,5038763.0
3423.0,3,4,15,4,6,1,metro,studio,unfurnished,23073573.0
3080.0,4,3,25,6,13,2,tier3,villa,unfurnished,12431706.0
3503.0,5,5,15,0,4,3,tier2,villa,semi,25000000.0
3033.0,1,2,5,19,20,1,tier2,independent_house,semi,18448505.0
1911.0,5,5,32,19,26,0,tier3,apartment,semi,4733573.0
1914.0,4,3,17,2,9,0,metro,independent_house,semi,21341758.0
2844.0,2,1,23,4,9,0,tier3,apartment,semi,5778084.0
2338.0,3,2,21,18,30,0,metro,independent_house,unfurnished,22100930.0
1796.0,3,4,20,8,10,1,tier2,villa,fully,12576064.0
2405.0,1,1,17,1,8,1,tier1,apartment,semi,13636128.0
2600.0,2,2,30,2,5,1,tier1,independent_house,semi,21369280.0
1383.0,2,2,35,8,19,3,tier3,apartment,fully,3542884.0
3016.0,1,2,37,11,19,1,metro,apartment,fully,21186240.0
1688.0,3,4,18,13,23,2,tier3,independent_house,semi,7027920.0
1497.0,3,2,13,3,5,2,tier1,villa,semi,15987278.0
2115.0,2,3,3,7,14,0,tier2,independent_house,fully,13252797.0
823.0,1,1,18,5,6,3,tier3,villa,fully,3752512.0
2873.0,5,4,40,11,16,1,metro,villa,unfurnished,25000000.0
3406.0,4,3,10,6,20,3,tier3,apartment,semi,11389561.0
4318.0,3,3,34,4,15,0,tier2,apartment,fully,15397975.0
1562.0,4,4,31,17,19,3,tier2,studio,fully,5185870.0
2607.0,2,3,27,11,17,2,metro,apartment,unfurnished,16586440.0
2464.0,2,3,23,9,22,0,tier1,villa,semi,21142847.0
3397.0,4,4,31,2,5,3,tier2,apartment,semi,15119722.0
2961.0,4,4,4,1,12,2,tier1,apartment,unfurnished,19275038.0
3708.0,4,3,5,16,21,3,metro,villa,semi,25000000.0
3887.0,3,4,8,20,27,0,metro,independent_house,semi,25000000.0
865.0,1,1,31,12,25,3,tier3,independent_house,unfurnished,2547185.0
1855.0,4,5,17,0,10,3,metro,independent_house,unfurnished,20875201.0
3077.0,4,4,8,10,14,1,tier2,apartment,fully,14877548.0
2629.0,3,4,1,5,6,1,tier3,villa,fully,11974539.0
2376.0,2,3,20,1,5,1,metro,apartment,fully,21074549.0
1109.0,5,5,16,2,8,1,metro,independent_house,fully,16819461.0
2746.0,2,2,7,10,12,3,tier2,apartment,fully,14050495.0
3436.0,2,1,0,8,21,3,metro,villa,semi,25000000.0
557.0,4,3,30,11,12,0,tier2,apartment,unfurnished,1865641.0
2825.0,3,3,31,14,22,0,tier2,independent_house,fully,15561386.0
4115.0,3,4,10,5,19,0,tier2,independent_house,semi,23760666.0
2752.0,4,5,20,6,11,2,tier1,independent_house,unfurnished,21827525.0
4306.0,2,1,10,14,22,1,tier2,apartment,fully,17092785.0
1845.0,1,1,16,4,6,3,tier2,studio,unfurnished,5050495.0
414.0,1,2,4,1,12,3,metro,apartment,fully,4147005.0
3196.0,5,4,38,17,30,0,tier2,apartment,semi,11921789.0
1272.0,3,3,29,4,15,2,tier3,apartment,unfurnished,3204045.0
439.0,3,4,36,2,5,3,tier2,apartment,fully,1478169.0
1138.0,2,1,12,15,20,3,tier1,villa,fully,10942855.0
4229.0,4,3,35,11,22,2,tier1,apartment,semi,23571416.0
3603.0,5,5,21,3,15,1,metro,apartment,semi,25000000.0
1527.0,4,5,8,17,23,3,metro,independent_house,unfurnished,20159261.0
2852.0,3,2,13,5,19,1,metro,independent_house,unfurnished,25000000.0
1791.0,3,4,33,14,17,3,tier3,independent_house,unfurnished,5540128.0
1127.0,5,4,31,13,24,1,metro,villa,unfurnished,12888757.0
4452.0,5,5,29,17,24,3,tier2,apartment,unfurnished,17905910.0
3737.0,2,2,9,15,25,3,metro,independent_house,semi,25000000.0
1890.0,5,4,26,14,23,2,tier1,apartment,unfurnished,8935497.0
1849.0,5,5,38,1,8,0,tier1,apartment,semi,9415734.0
3743.0,5,5,1,19,30,0,tier1,apartment,unfurnished,25000000.0
2289.0,1,2,13,2,14,3,tier2,independent_house,unfurnished,13076843.0
1945.0,1,1,3,5,17,3,tier3,apartment,fully,6178575.0
1987.0,2,2,4,9,11,2,tier3,independent_house,fully,9332156.0
2231.0,4,5,40,6,12,3,metro,apartment,fully,17671385.0
2537.0,1,1,9,12,23,3,tier2,villa,unfurnished,18205971.0
564.0,1,1,7,1,14,1,metro,villa,semi,7565867.0
2368.0,1,1,3,9,15,3,tier3,apartment,unfurnished,5802322.0
2203.0,1,1,40,7,18,3,tier1,apartment,semi,10158807.0
1525.0,5,5,19,13,21,1,tier1,villa,fully,16495181.0
1857.0,4,5,32,10,14,0,metro,villa,unfurnished,20593279.0
2140.0,4,3,10,15,28,2,metro,apartment,fully,18835436.0
1900.0,2,3,26,3,10,1,metro,independent_house,semi,18350170.0
4124.0,4,5,36,19,28,1,tier3,apartment,unfurnished,9643937.0
2566.0,4,3,27,8,13,2,tier2,apartment,unfurnished,9457952.0
2461.0,3,4,21,7,8,3,tier3,apartment,fully,7208147.0
1478.0,5,4,8,11,18,0,metro,villa,semi,25000000.0
4157.0,3,2,9,3,14,3,tier2,apartment,unfurnished,16603535.0
495.0,2,2,24,17,22,1,tier1,independent_house,unfurnished,3675060.0
2655.0,4,5,18,5,19,2,tier1,apartment,fully,19359744.0
1092.0,5,5,1,19,30,3,tier1,independent_house,unfurnished,10461025.0
3552.0,5,5,8,3,12,0,tier1,apartment,fully,25000000.0
1950.0,3,4,17,18,30,0,tier2,villa,semi,12535265.0
1603.0,3,2,7,8,21,3,metro,independent_house,unfurnished,19511098.0
637.0,5,5,22,12,23,1,tier1,apartment,unfurnished,3441233.0
3640.0,4,4,12,18,30,3,tier2,apartment,fully,17815909.0
2025.0,3,2,11,2,12,1,metro,villa,semi,25000000.0
1483.0,2,1,4,7,20,2,tier3,studio,unfurnished,3086226.0
3861.0,5,4,20,19,21,2,tier1,studio,unfurnished,16803008.0
480.0,5,4,7,3,8,3,tier2,apartment,fully,2156817.0
2322.0,1,1,25,2,15,2,tier2,independent_house,semi,11601667.0
1058.0,1,2,38,10,17,2,tier2,apartment,semi,3237620.0
920.0,1,1,37,0,1,1,tier2,apartment,unfurnished,2230881.0
488.0,2,2,27,20,30,1,tier3,independent_house,semi,1550314.0
1166.0,1,2,33,18,28,1,tier2,villa,fully,6322881.0
4282.0,5,4,37,3,16,1,tier1,villa,unfurnished,25000000.0
2226.0,5,5,27,3,4,3,metro,independent_house,fully,25000000.0
4499.0,1,1,10,16,19,0,tier2,apartment,fully,20106193.0
1495.0,5,4,20,10,18,2,metro,independent_house,unfurnished,18468463.0
3525.0,1,2,35,17,20,2,metro,apartment,fully,23564704.0
767.0,4,4,27,20,28,3,metro,apartment,semi,6307950.0
843.0,2,2,14,8,13,2,tier1,apartment,semi,5867346.0
467.0,1,2,6,5,8,1,metro,studio,unfurnished,2804730.0
4085.0,3,4,5,13,24,0,tier2,villa,fully,25000000.0
3153.0,5,5,15,13,14,1,tier2,apartment,semi,13815155.0
3449.0,5,5,32,9,22,1,tier2,independent_house,fully,20028381.0
4202.0,1,1,22,6,9,0,tier1,studio,unfurnished,14993091.0
1762.0,5,5,2,5,14,2,tier1,studio,unfurnished,7861601.0
3362.0,2,1,37,10,24,1,tier2,villa,fully,18147647.0
2459.0,3,4,16,8,10,3,tier1,apartment,semi,14254453.0
2624.0,1,2,16,9,22,0,tier2,villa,unfurnished,14811801.0
3113.0,5,5,33,2,7,3,metro,independent_house,fully,25000000.0
2326.0,4,4,15,18,29,1,tier3,independent_house,unfurnished,8810978.0
498.0,4,5,25,14,26,1,metro,independent_house,fully,5719006.0
